"date","ticker","sector","company","adjusted_price"
2019-05-09,"COP","Energy","ConocoPhillips",47.8249015808105
2019-05-09,"CVX","Energy","Chevron Corporation",88.3284378051758
2019-05-09,"HD","Consumer","The Home Depot, Inc.",162.73796081543
2019-05-09,"JPM","Financials","JPMorgan Chase & Co.",92.6222610473633
2019-05-09,"MCD","Consumer","McDonald's Corporation",167.043243408203
2019-05-09,"MSFT","Technology","Microsoft Corporation",117.402313232422
2019-05-09,"NVDA","Technology","NVIDIA Corporation",4.21855401992798
2019-05-09,"WFC","Financials","Wells Fargo & Company",38.8113555908203
2019-05-09,"XOM","Energy","Exxon Mobil Corporation",55.3177070617676
2019-05-10,"AAPL","Technology","Apple Inc.",47.1658897399902
2019-05-10,"AMZN","Consumer","Amazon.com, Inc.",94.4990005493164
2019-05-10,"BAC","Financials","Bank of America Corporation",24.8197059631348
2019-05-10,"COP","Energy","ConocoPhillips",48.3598823547363
2019-05-10,"CVX","Energy","Chevron Corporation",88.911506652832
2019-05-10,"HD","Consumer","The Home Depot, Inc.",162.73796081543
2019-05-10,"JPM","Financials","JPMorgan Chase & Co.",92.6140289306641
2019-05-10,"MCD","Consumer","McDonald's Corporation",168.952575683594
2019-05-10,"MSFT","Technology","Microsoft Corporation",118.927139282227
2019-05-10,"NVDA","Technology","NVIDIA Corporation",4.18459415435791
2019-05-10,"WFC","Financials","Wells Fargo & Company",39.1518020629883
2019-05-10,"XOM","Energy","Exxon Mobil Corporation",55.7987403869629
2019-05-13,"AAPL","Technology","Apple Inc.",44.4246444702148
2019-05-13,"AMZN","Consumer","Amazon.com, Inc.",91.1340026855469
2019-05-13,"BAC","Financials","Bank of America Corporation",23.7037410736084
2019-05-13,"COP","Energy","ConocoPhillips",47.7897453308105
2019-05-13,"CVX","Energy","Chevron Corporation",87.7817993164062
2019-05-13,"HD","Consumer","The Home Depot, Inc.",159.191818237305
2019-05-13,"JPM","Financials","JPMorgan Chase & Co.",90.0951614379883
2019-05-13,"MCD","Consumer","McDonald's Corporation",168.141479492188
2019-05-13,"MSFT","Technology","Microsoft Corporation",115.391067504883
2019-05-13,"NVDA","Technology","NVIDIA Corporation",3.92755055427551
2019-05-13,"WFC","Financials","Wells Fargo & Company",38.4709014892578
2019-05-13,"XOM","Energy","Exxon Mobil Corporation",55.1792335510254
2019-05-14,"AAPL","Technology","Apple Inc.",45.1278915405273
2019-05-14,"AMZN","Consumer","Amazon.com, Inc.",92.0059967041016
2019-05-14,"BAC","Financials","Bank of America Corporation",24.0141983032227
2019-05-14,"COP","Energy","ConocoPhillips",48.6722793579102
2019-05-14,"CVX","Energy","Chevron Corporation",88.6563873291016
2019-05-14,"HD","Consumer","The Home Depot, Inc.",160.26237487793
2019-05-14,"JPM","Financials","JPMorgan Chase & Co.",90.8113021850586
2019-05-14,"MCD","Consumer","McDonald's Corporation",167.279815673828
2019-05-14,"MSFT","Technology","Microsoft Corporation",116.682037353516
2019-05-14,"NVDA","Technology","NVIDIA Corporation",4.01653575897217
2019-05-14,"WFC","Financials","Wells Fargo & Company",38.603759765625
2019-05-14,"XOM","Energy","Exxon Mobil Corporation",55.2521324157715
2019-05-15,"AAPL","Technology","Apple Inc.",45.6684951782227
2019-05-15,"AMZN","Consumer","Amazon.com, Inc.",93.557502746582
2019-05-15,"BAC","Financials","Bank of America Corporation",23.7373027801514
2019-05-15,"COP","Energy","ConocoPhillips",48.4536209106445
2019-05-15,"CVX","Energy","Chevron Corporation",89.0208435058594
2019-05-15,"HD","Consumer","The Home Depot, Inc.",160.379409790039
2019-05-15,"JPM","Financials","JPMorgan Chase & Co.",90.465576171875
2019-05-15,"MCD","Consumer","McDonald's Corporation",168.175323486328
2019-05-15,"MSFT","Technology","Microsoft Corporation",118.325149536133
2019-05-15,"NVDA","Technology","NVIDIA Corporation",3.95556020736694
2019-05-15,"WFC","Financials","Wells Fargo & Company",38.064022064209
2019-05-15,"XOM","Energy","Exxon Mobil Corporation",55.6602630615234
2019-05-16,"AAPL","Technology","Apple Inc.",45.4675559997559
2019-05-16,"AMZN","Consumer","Amazon.com, Inc.",95.3785018920898
2019-05-16,"BAC","Financials","Bank of America Corporation",23.9890251159668
2019-05-16,"COP","Energy","ConocoPhillips",48.8675422668457
2019-05-16,"CVX","Energy","Chevron Corporation",88.9104461669922
2019-05-16,"HD","Consumer","The Home Depot, Inc.",160.898010253906
2019-05-16,"JPM","Financials","JPMorgan Chase & Co.",91.6262359619141
2019-05-16,"MCD","Consumer","McDonald's Corporation",168.952575683594
2019-05-16,"MSFT","Technology","Microsoft Corporation",121.057456970215
2019-05-16,"NVDA","Technology","NVIDIA Corporation",3.97067975997925
2019-05-16,"WFC","Financials","Wells Fargo & Company",38.1138496398926
2019-05-16,"XOM","Energy","Exxon Mobil Corporation",55.6529884338379
2019-05-17,"AAPL","Technology","Apple Inc.",45.2092208862305
2019-05-17,"AMZN","Consumer","Amazon.com, Inc.",93.4499969482422
2019-05-17,"BAC","Financials","Bank of America Corporation",23.8296012878418
2019-05-17,"COP","Energy","ConocoPhillips",48.5004768371582
2019-05-17,"CVX","Energy","Chevron Corporation",88.7043380737305
2019-05-17,"HD","Consumer","The Home Depot, Inc.",161.065277099609
2019-05-17,"JPM","Financials","JPMorgan Chase & Co.",91.1817321777344
2019-05-17,"MCD","Consumer","McDonald's Corporation",168.302032470703
2019-05-17,"MSFT","Technology","Microsoft Corporation",120.249992370605
2019-05-17,"NVDA","Technology","NVIDIA Corporation",3.87995886802673
2019-05-17,"WFC","Financials","Wells Fargo & Company",37.9477729797363
2019-05-17,"XOM","Energy","Exxon Mobil Corporation",55.325008392334
2019-05-20,"AAPL","Technology","Apple Inc.",43.795539855957
2019-05-20,"AMZN","Consumer","Amazon.com, Inc.",92.9485015869141
2019-05-20,"BAC","Financials","Bank of America Corporation",23.8296012878418
2019-05-20,"COP","Energy","ConocoPhillips",48.7738227844238
2019-05-20,"CVX","Energy","Chevron Corporation",88.9398651123047
2019-05-20,"HD","Consumer","The Home Depot, Inc.",159.702041625977
2019-05-20,"JPM","Financials","JPMorgan Chase & Co.",91.6591491699219
2019-05-20,"MCD","Consumer","McDonald's Corporation",168.10774230957
2019-05-20,"MSFT","Technology","Microsoft Corporation",118.512954711914
2019-05-20,"NVDA","Technology","NVIDIA Corporation",3.76147556304932
2019-05-20,"WFC","Financials","Wells Fargo & Company",37.740177154541
2019-05-20,"XOM","Energy","Exxon Mobil Corporation",55.3177070617676
2019-05-21,"AAPL","Technology","Apple Inc.",44.635139465332
2019-05-21,"AMZN","Consumer","Amazon.com, Inc.",92.8759994506836
2019-05-21,"BAC","Financials","Bank of America Corporation",24.0729331970215
2019-05-21,"COP","Energy","ConocoPhillips",49.6876068115234
2019-05-21,"CVX","Energy","Chevron Corporation",89.3078765869141
2019-05-21,"HD","Consumer","The Home Depot, Inc.",160.120208740234
2019-05-21,"JPM","Financials","JPMorgan Chase & Co.",91.9719848632812
2019-05-21,"MCD","Consumer","McDonald's Corporation",168.825836181641
2019-05-21,"MSFT","Technology","Microsoft Corporation",119.151405334473
2019-05-21,"NVDA","Technology","NVIDIA Corporation",3.84352135658264
2019-05-21,"WFC","Financials","Wells Fargo & Company",38.4709014892578
2019-05-21,"XOM","Energy","Exxon Mobil Corporation",55.5728187561035
2019-05-22,"AAPL","Technology","Apple Inc.",43.7213897705078
2019-05-22,"AMZN","Consumer","Amazon.com, Inc.",92.984001159668
2019-05-22,"BAC","Financials","Bank of America Corporation",23.9051189422607
2019-05-22,"COP","Energy","ConocoPhillips",49.2424240112305
2019-05-22,"CVX","Energy","Chevron Corporation",88.7411346435547
2019-05-22,"HD","Consumer","The Home Depot, Inc.",157.995880126953
2019-05-22,"JPM","Financials","JPMorgan Chase & Co.",91.2228775024414
2019-05-22,"MCD","Consumer","McDonald's Corporation",168.927169799805
2019-05-22,"MSFT","Technology","Microsoft Corporation",119.874412536621
2019-05-22,"NVDA","Technology","NVIDIA Corporation",3.77263069152832
2019-05-22,"WFC","Financials","Wells Fargo & Company",38.2799186706543
2019-05-22,"XOM","Energy","Exxon Mobil Corporation",55.0699081420898
2019-05-23,"AAPL","Technology","Apple Inc.",42.9750785827637
2019-05-23,"AMZN","Consumer","Amazon.com, Inc.",90.7740020751953
2019-05-23,"BAC","Financials","Bank of America Corporation",23.292594909668
2019-05-23,"COP","Energy","ConocoPhillips",46.4698600769043
2019-05-23,"CVX","Energy","Chevron Corporation",86.7539138793945
2019-05-23,"HD","Consumer","The Home Depot, Inc.",160.580230712891
2019-05-23,"JPM","Financials","JPMorgan Chase & Co.",89.4284133911133
2019-05-23,"MCD","Consumer","McDonald's Corporation",168.090850830078
2019-05-23,"MSFT","Technology","Microsoft Corporation",118.475387573242
2019-05-23,"NVDA","Technology","NVIDIA Corporation",3.65166783332825
2019-05-23,"WFC","Financials","Wells Fargo & Company",37.8315124511719
2019-05-23,"XOM","Energy","Exxon Mobil Corporation",53.7799110412598
2019-05-24,"AAPL","Technology","Apple Inc.",42.8100166320801
2019-05-24,"AMZN","Consumer","Amazon.com, Inc.",91.1640014648438
2019-05-24,"BAC","Financials","Bank of America Corporation",23.6450080871582
2019-05-24,"COP","Energy","ConocoPhillips",46.7666320800781
2019-05-24,"CVX","Energy","Chevron Corporation",87.3721466064453
2019-05-24,"HD","Consumer","The Home Depot, Inc.",161.910003662109
2019-05-24,"JPM","Financials","JPMorgan Chase & Co.",90.3091812133789
2019-05-24,"MCD","Consumer","McDonald's Corporation",167.077056884766
2019-05-24,"MSFT","Technology","Microsoft Corporation",118.531715393066
2019-05-24,"NVDA","Technology","NVIDIA Corporation",3.59787964820862
2019-05-24,"WFC","Financials","Wells Fargo & Company",38.3380432128906
2019-05-24,"XOM","Energy","Exxon Mobil Corporation",54.0058288574219
2019-05-28,"AAPL","Technology","Apple Inc.",42.6330070495605
2019-05-28,"AMZN","Consumer","Amazon.com, Inc.",91.8215026855469
2019-05-28,"BAC","Financials","Bank of America Corporation",23.4100723266602
2019-05-28,"COP","Energy","ConocoPhillips",46.8994255065918
2019-05-28,"CVX","Energy","Chevron Corporation",87.077766418457
2019-05-28,"HD","Consumer","The Home Depot, Inc.",160.203811645508
2019-05-28,"JPM","Financials","JPMorgan Chase & Co.",89.3295974731445
2019-05-28,"MCD","Consumer","McDonald's Corporation",166.147796630859
2019-05-28,"MSFT","Technology","Microsoft Corporation",118.45662689209
2019-05-28,"NVDA","Technology","NVIDIA Corporation",3.5527663230896
2019-05-28,"WFC","Financials","Wells Fargo & Company",37.8564262390137
2019-05-28,"XOM","Energy","Exxon Mobil Corporation",52.9198875427246
2019-05-29,"AAPL","Technology","Apple Inc.",42.4297027587891
2019-05-29,"AMZN","Consumer","Amazon.com, Inc.",90.9595031738281
2019-05-29,"BAC","Financials","Bank of America Corporation",23.2842102050781
2019-05-29,"COP","Energy","ConocoPhillips",46.9696998596191
2019-05-29,"CVX","Energy","Chevron Corporation",85.9443054199219
2019-05-29,"HD","Consumer","The Home Depot, Inc.",158.899108886719
2019-05-29,"JPM","Financials","JPMorgan Chase & Co.",89.0826644897461
2019-05-29,"MCD","Consumer","McDonald's Corporation",165.598648071289
2019-05-29,"MSFT","Technology","Microsoft Corporation",117.311111450195
2019-05-29,"NVDA","Technology","NVIDIA Corporation",3.47865223884583
2019-05-29,"WFC","Financials","Wells Fargo & Company",37.7650909423828
2019-05-29,"XOM","Energy","Exxon Mobil Corporation",52.5919227600098
2019-05-30,"AAPL","Technology","Apple Inc.",42.6497459411621
2019-05-30,"AMZN","Consumer","Amazon.com, Inc.",90.8160018920898
2019-05-30,"BAC","Financials","Bank of America Corporation",22.7891540527344
2019-05-30,"COP","Energy","ConocoPhillips",46.0402984619141
2019-05-30,"CVX","Energy","Chevron Corporation",84.9212341308594
2019-05-30,"HD","Consumer","The Home Depot, Inc.",159.810745239258
2019-05-30,"JPM","Financials","JPMorgan Chase & Co.",88.1277923583984
2019-05-30,"MCD","Consumer","McDonald's Corporation",168.318923950195
2019-05-30,"MSFT","Technology","Microsoft Corporation",118.052886962891
2019-05-30,"NVDA","Technology","NVIDIA Corporation",3.45209956169128
2019-05-30,"WFC","Financials","Wells Fargo & Company",37.408031463623
2019-05-30,"XOM","Energy","Exxon Mobil Corporation",52.453441619873
2019-05-31,"AAPL","Technology","Apple Inc.",41.8771438598633
2019-05-31,"AMZN","Consumer","Amazon.com, Inc.",88.7535018920898
2019-05-31,"BAC","Financials","Bank of America Corporation",22.319278717041
2019-05-31,"COP","Energy","ConocoPhillips",46.0481262207031
2019-05-31,"CVX","Energy","Chevron Corporation",83.7951278686523
2019-05-31,"HD","Consumer","The Home Depot, Inc.",158.782012939453
2019-05-31,"JPM","Financials","JPMorgan Chase & Co.",87.2223129272461
2019-05-31,"MCD","Consumer","McDonald's Corporation",168.480407714844
2019-05-31,"MSFT","Technology","Microsoft Corporation",116.128044128418
2019-05-31,"NVDA","Technology","NVIDIA Corporation",3.36152219772339
2019-05-31,"WFC","Financials","Wells Fargo & Company",36.8433876037598
2019-05-31,"XOM","Energy","Exxon Mobil Corporation",51.5788497924805
2019-06-03,"AAPL","Technology","Apple Inc.",41.453742980957
2019-06-03,"AMZN","Consumer","Amazon.com, Inc.",84.6344985961914
2019-06-03,"BAC","Financials","Bank of America Corporation",22.3863983154297
2019-06-03,"COP","Energy","ConocoPhillips",46.4073791503906
2019-06-03,"CVX","Energy","Chevron Corporation",85.3702011108398
2019-06-03,"HD","Consumer","The Home Depot, Inc.",158.547821044922
2019-06-03,"JPM","Financials","JPMorgan Chase & Co.",87.633903503418
2019-06-03,"MCD","Consumer","McDonald's Corporation",168.913726806641
2019-06-03,"MSFT","Technology","Microsoft Corporation",112.522514343262
2019-06-03,"NVDA","Technology","NVIDIA Corporation",3.31983280181885
2019-06-03,"WFC","Financials","Wells Fargo & Company",36.9679412841797
2019-06-03,"XOM","Energy","Exxon Mobil Corporation",52.3878402709961
2019-06-04,"AAPL","Technology","Apple Inc.",42.9702835083008
2019-06-04,"AMZN","Consumer","Amazon.com, Inc.",86.4779968261719
2019-06-04,"BAC","Financials","Bank of America Corporation",23.4268493652344
2019-06-04,"COP","Energy","ConocoPhillips",46.1574516296387
2019-06-04,"CVX","Energy","Chevron Corporation",86.3343811035156
2019-06-04,"HD","Consumer","The Home Depot, Inc.",163.298370361328
2019-06-04,"JPM","Financials","JPMorgan Chase & Co.",90.333854675293
2019-06-04,"MCD","Consumer","McDonald's Corporation",169.636047363281
2019-06-04,"MSFT","Technology","Microsoft Corporation",115.639801025391
2019-06-04,"NVDA","Technology","NVIDIA Corporation",3.5486319065094
2019-06-04,"WFC","Financials","Wells Fargo & Company",37.9311485290527
2019-06-04,"XOM","Energy","Exxon Mobil Corporation",53.6341323852539
2019-06-05,"AAPL","Technology","Apple Inc.",43.6639747619629
2019-06-05,"AMZN","Consumer","Amazon.com, Inc.",86.9250030517578
2019-06-05,"BAC","Financials","Bank of America Corporation",23.4184589385986
2019-06-05,"COP","Energy","ConocoPhillips",44.5798149108887
2019-06-05,"CVX","Energy","Chevron Corporation",86.5920028686523
2019-06-05,"HD","Consumer","The Home Depot, Inc.",165.65657043457
2019-06-05,"JPM","Financials","JPMorgan Chase & Co.",90.6549072265625
2019-06-05,"MCD","Consumer","McDonald's Corporation",170.060913085938
2019-06-05,"MSFT","Technology","Microsoft Corporation",118.146766662598
2019-06-05,"NVDA","Technology","NVIDIA Corporation",3.50594925880432
2019-06-05,"WFC","Financials","Wells Fargo & Company",38.0806312561035
2019-06-05,"XOM","Energy","Exxon Mobil Corporation",53.1895599365234
2019-06-06,"AAPL","Technology","Apple Inc.",44.3050308227539
2019-06-06,"AMZN","Consumer","Amazon.com, Inc.",87.7180023193359
2019-06-06,"BAC","Financials","Bank of America Corporation",23.5196933746338
2019-06-06,"COP","Energy","ConocoPhillips",45.4545478820801
2019-06-06,"CVX","Energy","Chevron Corporation",88.8220977783203
2019-06-06,"HD","Consumer","The Home Depot, Inc.",166.060821533203
2019-06-06,"JPM","Financials","JPMorgan Chase & Co.",90.8524551391602
2019-06-06,"MCD","Consumer","McDonald's Corporation",172.542190551758
2019-06-06,"MSFT","Technology","Microsoft Corporation",120.015258789062
2019-06-06,"NVDA","Technology","NVIDIA Corporation",3.56798815727234
2019-06-06,"WFC","Financials","Wells Fargo & Company",38.1304473876953
2019-06-06,"XOM","Energy","Exxon Mobil Corporation",54.1588973999023
2019-06-07,"AAPL","Technology","Apple Inc.",45.4842987060547
2019-06-07,"AMZN","Consumer","Amazon.com, Inc.",90.2014999389648
2019-06-07,"BAC","Financials","Bank of America Corporation",23.2244319915771
2019-06-07,"COP","Energy","ConocoPhillips",46.0481262207031
2019-06-07,"CVX","Energy","Chevron Corporation",89.4109268188477
2019-06-07,"HD","Consumer","The Home Depot, Inc.",166.170349121094
2019-06-07,"JPM","Financials","JPMorgan Chase & Co.",89.8564453125
2019-06-07,"MCD","Consumer","McDonald's Corporation",174.60710144043
2019-06-07,"MSFT","Technology","Microsoft Corporation",123.376640319824
2019-06-07,"NVDA","Technology","NVIDIA Corporation",3.61067152023315
2019-06-07,"WFC","Financials","Wells Fargo & Company",37.8896522521973
2019-06-07,"XOM","Energy","Exxon Mobil Corporation",54.3556823730469
2019-06-10,"AAPL","Technology","Apple Inc.",46.0655708312988
2019-06-10,"AMZN","Consumer","Amazon.com, Inc.",93.0315017700195
2019-06-10,"BAC","Financials","Bank of America Corporation",23.6799793243408
2019-06-10,"COP","Energy","ConocoPhillips",46.2824211120605
2019-06-10,"CVX","Energy","Chevron Corporation",90.0071029663086
2019-06-10,"HD","Consumer","The Home Depot, Inc.",166.802017211914
2019-06-10,"JPM","Financials","JPMorgan Chase & Co.",90.8277587890625
2019-06-10,"MCD","Consumer","McDonald's Corporation",171.055130004883
2019-06-10,"MSFT","Technology","Microsoft Corporation",124.503425598145
2019-06-10,"NVDA","Technology","NVIDIA Corporation",3.68338131904602
2019-06-10,"WFC","Financials","Wells Fargo & Company",38.4210777282715
2019-06-10,"XOM","Energy","Exxon Mobil Corporation",54.5961875915527
2019-06-11,"AAPL","Technology","Apple Inc.",46.5989837646484
2019-06-11,"AMZN","Consumer","Amazon.com, Inc.",93.1849975585938
2019-06-11,"BAC","Financials","Bank of America Corporation",23.8233947753906
2019-06-11,"COP","Energy","ConocoPhillips",45.8684768676758
2019-06-11,"CVX","Energy","Chevron Corporation",89.1827621459961
2019-06-11,"HD","Consumer","The Home Depot, Inc.",166.768341064453
2019-06-11,"JPM","Financials","JPMorgan Chase & Co.",91.1076354980469
2019-06-11,"MCD","Consumer","McDonald's Corporation",172.720626831055
2019-06-11,"MSFT","Technology","Microsoft Corporation",124.03394317627
2019-06-11,"NVDA","Technology","NVIDIA Corporation",3.74095320701599
2019-06-11,"WFC","Financials","Wells Fargo & Company",38.412769317627
2019-06-11,"XOM","Energy","Exxon Mobil Corporation",54.5451583862305
2019-06-12,"AAPL","Technology","Apple Inc.",46.45068359375
2019-06-12,"AMZN","Consumer","Amazon.com, Inc.",92.765998840332
2019-06-12,"BAC","Financials","Bank of America Corporation",23.5787467956543
2019-06-12,"COP","Energy","ConocoPhillips",45.7279052734375
2019-06-12,"CVX","Energy","Chevron Corporation",88.4614639282227
2019-06-12,"HD","Consumer","The Home Depot, Inc.",167.551620483398
2019-06-12,"JPM","Financials","JPMorgan Chase & Co.",89.9469757080078
2019-06-12,"MCD","Consumer","McDonald's Corporation",174.139739990234
2019-06-12,"MSFT","Technology","Microsoft Corporation",123.461158752441
2019-06-12,"NVDA","Technology","NVIDIA Corporation",3.62804198265076
2019-06-12,"WFC","Financials","Wells Fargo & Company",37.2917785644531
2019-06-12,"XOM","Energy","Exxon Mobil Corporation",53.9548263549805
2019-06-13,"AAPL","Technology","Apple Inc.",46.4411163330078
2019-06-13,"AMZN","Consumer","Amazon.com, Inc.",93.5149993896484
2019-06-13,"BAC","Financials","Bank of America Corporation",23.5703105926514
2019-06-13,"COP","Energy","ConocoPhillips",46.1262092590332
2019-06-13,"CVX","Energy","Chevron Corporation",88.9914169311523
2019-06-13,"HD","Consumer","The Home Depot, Inc.",170.423553466797
2019-06-13,"JPM","Financials","JPMorgan Chase & Co.",90.1692428588867
2019-06-13,"MCD","Consumer","McDonald's Corporation",173.765853881836
2019-06-13,"MSFT","Technology","Microsoft Corporation",124.240493774414
2019-06-13,"NVDA","Technology","NVIDIA Corporation",3.67916226387024
2019-06-13,"WFC","Financials","Wells Fargo & Company",37.607307434082
2019-06-13,"XOM","Energy","Exxon Mobil Corporation",54.4285545349121
2019-06-14,"AAPL","Technology","Apple Inc.",46.1038360595703
2019-06-14,"AMZN","Consumer","Amazon.com, Inc.",93.4834976196289
2019-06-14,"BAC","Financials","Bank of America Corporation",23.6546764373779
2019-06-14,"COP","Energy","ConocoPhillips",45.9387626647949
2019-06-14,"CVX","Energy","Chevron Corporation",88.9178009033203
2019-06-14,"HD","Consumer","The Home Depot, Inc.",173.303970336914
2019-06-14,"JPM","Financials","JPMorgan Chase & Co.",90.3997497558594
2019-06-14,"MCD","Consumer","McDonald's Corporation",174.445617675781
2019-06-14,"MSFT","Technology","Microsoft Corporation",124.362533569336
2019-06-14,"NVDA","Technology","NVIDIA Corporation",3.58932948112488
2019-06-14,"WFC","Financials","Wells Fargo & Company",37.8564262390137
2019-06-14,"XOM","Energy","Exxon Mobil Corporation",54.1880302429199
2019-06-17,"AAPL","Technology","Apple Inc.",46.3789176940918
2019-06-17,"AMZN","Consumer","Amazon.com, Inc.",94.3014984130859
2019-06-17,"BAC","Financials","Bank of America Corporation",23.5618686676025
2019-06-17,"COP","Energy","ConocoPhillips",46.0871658325195
2019-06-17,"CVX","Energy","Chevron Corporation",89.3446807861328
2019-06-17,"HD","Consumer","The Home Depot, Inc.",174.323089599609
2019-06-17,"JPM","Financials","JPMorgan Chase & Co.",89.9058303833008
2019-06-17,"MCD","Consumer","McDonald's Corporation",173.188003540039
2019-06-17,"MSFT","Technology","Microsoft Corporation",124.73811340332
2019-06-17,"NVDA","Technology","NVIDIA Corporation",3.59900736808777
2019-06-17,"WFC","Financials","Wells Fargo & Company",37.5907211303711
2019-06-17,"XOM","Energy","Exxon Mobil Corporation",54.7273635864258
2019-06-18,"AAPL","Technology","Apple Inc.",47.4696807861328
2019-06-18,"AMZN","Consumer","Amazon.com, Inc.",95.0684967041016
2019-06-18,"BAC","Financials","Bank of America Corporation",24.1439571380615
2019-06-18,"COP","Energy","ConocoPhillips",46.7275848388672
2019-06-18,"CVX","Energy","Chevron Corporation",90.4781341552734
2019-06-18,"HD","Consumer","The Home Depot, Inc.",174.744155883789
2019-06-18,"JPM","Financials","JPMorgan Chase & Co.",91.1323318481445
2019-06-18,"MCD","Consumer","McDonald's Corporation",173.782821655273
2019-06-18,"MSFT","Technology","Microsoft Corporation",126.907066345215
2019-06-18,"NVDA","Technology","NVIDIA Corporation",3.79381012916565
2019-06-18,"WFC","Financials","Wells Fargo & Company",38.2799186706543
2019-06-18,"XOM","Energy","Exxon Mobil Corporation",55.2011070251465
2019-06-19,"AAPL","Technology","Apple Inc.",47.3309440612793
2019-06-19,"AMZN","Consumer","Amazon.com, Inc.",95.4394989013672
2019-06-19,"BAC","Financials","Bank of America Corporation",23.8908748626709
2019-06-19,"COP","Energy","ConocoPhillips",46.5870132446289
2019-06-19,"CVX","Energy","Chevron Corporation",90.4486999511719
2019-06-19,"HD","Consumer","The Home Depot, Inc.",175.131591796875
2019-06-19,"JPM","Financials","JPMorgan Chase & Co.",90.4738159179688
2019-06-19,"MCD","Consumer","McDonald's Corporation",173.816833496094
2019-06-19,"MSFT","Technology","Microsoft Corporation",127.404731750488
2019-06-19,"NVDA","Technology","NVIDIA Corporation",3.79976606369019
2019-06-19,"WFC","Financials","Wells Fargo & Company",37.90625
2019-06-19,"XOM","Energy","Exxon Mobil Corporation",54.8949966430664
2019-06-20,"AAPL","Technology","Apple Inc.",47.7112770080566
2019-06-20,"AMZN","Consumer","Amazon.com, Inc.",95.9095001220703
2019-06-20,"BAC","Financials","Bank of America Corporation",23.8486995697021
2019-06-20,"COP","Energy","ConocoPhillips",47.4070663452148
2019-06-20,"CVX","Energy","Chevron Corporation",91.4717712402344
2019-06-20,"HD","Consumer","The Home Depot, Inc.",177.919342041016
2019-06-20,"JPM","Financials","JPMorgan Chase & Co.",90.7043151855469
2019-06-20,"MCD","Consumer","McDonald's Corporation",174.301162719727
2019-06-20,"MSFT","Technology","Microsoft Corporation",128.587768554688
2019-06-20,"NVDA","Technology","NVIDIA Corporation",3.8240852355957
2019-06-20,"WFC","Financials","Wells Fargo & Company",38.0806312561035
2019-06-20,"XOM","Energy","Exxon Mobil Corporation",55.8351974487305
2019-06-21,"AAPL","Technology","Apple Inc.",47.5486030578613
2019-06-21,"AMZN","Consumer","Amazon.com, Inc.",95.5650024414062
2019-06-21,"BAC","Financials","Bank of America Corporation",23.7221546173096
2019-06-21,"COP","Energy","ConocoPhillips",47.1180877685547
2019-06-21,"CVX","Energy","Chevron Corporation",91.9501647949219
2019-06-21,"HD","Consumer","The Home Depot, Inc.",176.352783203125
2019-06-21,"JPM","Financials","JPMorgan Chase & Co.",90.0869216918945
2019-06-21,"MCD","Consumer","McDonald's Corporation",173.570358276367
2019-06-21,"MSFT","Technology","Microsoft Corporation",128.606567382812
2019-06-21,"NVDA","Technology","NVIDIA Corporation",3.76601719856262
2019-06-21,"WFC","Financials","Wells Fargo & Company",38.9359092712402
2019-06-21,"XOM","Energy","Exxon Mobil Corporation",56.622314453125
2019-06-24,"AAPL","Technology","Apple Inc.",47.5007820129395
2019-06-24,"AMZN","Consumer","Amazon.com, Inc.",95.6949996948242
2019-06-24,"BAC","Financials","Bank of America Corporation",23.6040554046631
2019-06-24,"COP","Energy","ConocoPhillips",47.2664833068848
2019-06-24,"CVX","Energy","Chevron Corporation",91.9354476928711
2019-06-24,"HD","Consumer","The Home Depot, Inc.",173.076583862305
2019-06-24,"JPM","Financials","JPMorgan Chase & Co.",89.4448471069336
2019-06-24,"MCD","Consumer","McDonald's Corporation",173.281494140625
2019-06-24,"MSFT","Technology","Microsoft Corporation",129.367065429688
2019-06-24,"NVDA","Technology","NVIDIA Corporation",3.78835129737854
2019-06-24,"WFC","Financials","Wells Fargo & Company",38.4210777282715
2019-06-24,"XOM","Energy","Exxon Mobil Corporation",56.0829772949219
2019-06-25,"AAPL","Technology","Apple Inc.",46.7807846069336
2019-06-25,"AMZN","Consumer","Amazon.com, Inc.",93.9134979248047
2019-06-25,"BAC","Financials","Bank of America Corporation",23.41845703125
2019-06-25,"COP","Energy","ConocoPhillips",46.680721282959
2019-06-25,"CVX","Energy","Chevron Corporation",91.0007095336914
2019-06-25,"HD","Consumer","The Home Depot, Inc.",172.436462402344
2019-06-25,"JPM","Financials","JPMorgan Chase & Co.",88.7040100097656
2019-06-25,"MCD","Consumer","McDonald's Corporation",174.802536010742
2019-06-25,"MSFT","Technology","Microsoft Corporation",125.282699584961
2019-06-25,"NVDA","Technology","NVIDIA Corporation",3.75906801223755
2019-06-25,"WFC","Financials","Wells Fargo & Company",38.3131294250488
2019-06-25,"XOM","Energy","Exxon Mobil Corporation",55.5873794555664
2019-06-26,"AAPL","Technology","Apple Inc.",47.7926139831543
2019-06-26,"AMZN","Consumer","Amazon.com, Inc.",94.8915023803711
2019-06-26,"BAC","Financials","Bank of America Corporation",23.5450000762939
2019-06-26,"COP","Energy","ConocoPhillips",49.008129119873
2019-06-26,"CVX","Energy","Chevron Corporation",91.2141571044922
2019-06-26,"HD","Consumer","The Home Depot, Inc.",173.851364135742
2019-06-26,"JPM","Financials","JPMorgan Chase & Co.",89.2967071533203
2019-06-26,"MCD","Consumer","McDonald's Corporation",173.816833496094
